_id,OBJECTID,GEO_ID,NAME,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,LATITUDE,LONGITUDE,geometry,neighbourhood
30084,1108,7254159,UPPER CANADA PREP,,220 LONSDALE RD,Private,7254159,220,Lonsdale Rd,220 Lonsdale Rd,M4V 2X8,former Toronto,Toronto,,43.690837235500005,-79.4043869724,POINT (-79.4043869724 43.69083723550001),Forest Hill South
30085,1109,509132,URBAN INTERNATIONAL HIGH SCHOOL,,172 DREWRY AVE,Private,509132,172,Drewry Ave,172 Drewry Ave,M2M 1E4,North York,Toronto,Northview Community Church,43.785631137399996,-79.4259078953,POINT (-79.4259078953 43.7856311374),Newtonbrook West
30086,1110,800605,URBAN INTERNATIONAL HIGH SCHOOL,,150 EGLINTON AVE E,Private,800605,150,Eglinton Ave E,150 Eglinton Ave E,M4P 1E8,former Toronto,Toronto,,43.707897671000005,-79.39400354979999,POINT (-79.39400354979999 43.707897671),Mount Pleasant West
30087,1111,14203310,URSULA FRANKLIN ACADEMY,Toronto District School Board,146 GLENDONWYNNE RD,English Public,14203310,146,Glendonwynne Rd,146 Glendonwynne Rd,M6P 3J7,former Toronto,Toronto,,43.656707412399996,-79.4748206948,POINT (-79.4748206948 43.6567074124),High Park North
30088,1112,30044868,UT PREPARATORY ACADEMY SECONDARY SCHOOL,,205 SPARKS AVE,Private,30044868,205,Sparks Ave,205 Sparks Ave,M2H 2S5,North York,Toronto,,43.8076738129,-79.3409680426,POINT (-79.3409680426 43.8076738129),Hillcrest Village
30089,1113,10750671,VALLEY PARK MIDDLE SCHOOL,Toronto District School Board,130 OVERLEA BLVD,English Public,10750671,130,Overlea Blvd,130 Overlea Blvd,M3C 1B2,North York,Toronto,Valley Park Middle School,43.7104405908,-79.3358705226,POINT (-79.3358705226 43.7104405908),Flemingdon Park
30090,1114,1030369,VALLEYFIELD JUNIOR SCHOOL,Toronto District School Board,35 SASKATOON DR,English Public,1030369,35,Saskatoon Dr,35 Saskatoon Dr,M9P 2E8,Etobicoke,Toronto,Valleyfield Junior Public School,43.6942865155,-79.53844444180001,POINT (-79.53844444180001 43.6942865155),Kingsview Village-The Westway
30091,1115,30015075,VENERABLE JOHN MERLINI CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,123 WHITFIELD AVE,English Separate,30015075,123,Whitfield Ave,123 Whitfield Ave,M9L 1G9,North York,Toronto,Venerable John Merlini Catholic School,43.7564805896,-79.5793835599,POINT (-79.57938355989999 43.7564805896),Humber Summit
30092,1116,572815,VICTORIA PARK COLLEGIATE INSTITUTE,Toronto District School Board,15 WALLINGFORD RD,English Public,572815,15,Wallingford Rd,15 Wallingford Rd,M3A 2V1,North York,Toronto,Victoria Park Secondary School,43.7560593384,-79.3214644217,POINT (-79.3214644217 43.7560593384),Parkwoods-Donalda
30093,1117,3259557,VICTORIA PARK ELEMENTARY SCHOOL,Toronto District School Board,145 TIAGO AVE,English Public,3259557,145,Tiago Ave,145 Tiago Ave,M4B 2A6,East York,Toronto,Victoria Park Elementary School,43.7126891823,-79.2981507569,POINT (-79.2981507569 43.7126891823),O'Connor-Parkview
30094,1118,534873,VICTORIA PARK LINC CENTRE,Toronto Catholic District School Board,2 LANSING SQ,English Separate,534873,2,Lansing Sq,2 Lansing Sq,M2J 4P8,North York,Toronto,,43.7742401189,-79.3261021088,POINT (-79.3261021088 43.7742401189),Henry Farm
30095,1119,8313283,VICTORIA STREET LINC,Toronto District School Board,74 VICTORIA ST,English Public,8313283,74,Victoria St,74 Victoria St,M5C 2A5,former Toronto,Toronto,,43.6510597043,-79.3776264776,POINT (-79.3776264776 43.6510597043),Church-Yonge Corridor
30096,1120,566907,VICTORIA VILLAGE PUBLIC SCHOOL,Toronto District School Board,88 SWEENEY DR,English Public,566907,88,Sweeney Dr,88 Sweeney Dr,M4A 1T7,North York,Toronto,Victoria Village Public School,43.7359594203,-79.3141820772,POINT (-79.3141820772 43.7359594203),Victoria Village
30097,1121,30032157,VOICE INTEGRATIVE PRIVATE SCHOOL,,50 GRISTMILL LN,Private,30032157,50,Gristmill Lane,50 Gristmill Lane,M5A 3C4,former Toronto,Toronto,,43.650057996099996,-79.3599052484,POINT (-79.3599052484 43.6500579961),Waterfront Communities-The Island
30098,1122,395053,VRADENBURG JUNIOR PUBLIC SCHOOL,Toronto District School Board,50 VRADENBERG DR,English Public,395053,50,Vradenberg Dr,50 Vradenberg Dr,M1T 1M6,Scarborough,Toronto,Vradenburg Public School,43.7743422667,-79.3082862994,POINT (-79.3082862994 43.7743422667),Tam O'Shanter-Sullivan
30099,1123,7986350,WALDORF ACADEMY,,250 MADISON AVE,Private,7986350,250,Madison Ave,250 Madison Ave,M4V 2W6,former Toronto,Toronto,,43.6772326912,-79.4070669247,POINT (-79.4070669247 43.6772326912),Casa Loma
30100,1124,4304281,WALES COLLEGE SECONDARY SCHOOL,,56 REDLEA AVE,Private,4304281,56,Redlea Ave,56 Redlea Ave,M1V 4S3,Scarborough,Toronto,WALES COLLEGE,43.8231010143,-79.3054196,POINT (-79.30541959999999 43.8231010143),Milliken
30101,1125,333402,WALTER PERRY JUNIOR PUBLIC SCHOOL,Toronto District School Board,45 FALMOUTH AVE,English Public,333402,45,Falmouth Ave,45 Falmouth Ave,M1K 4M7,Scarborough,Toronto,Walter Perry Junior Public School,43.7334561276,-79.2512456867,POINT (-79.2512456867 43.7334561276),Kennedy Park
30102,1126,10663463,WARREN PARK JUNIOR PUBLIC SCHOOL,Toronto District School Board,135 VARSITY RD,English Public,10663463,135,Varsity Rd,135 Varsity Rd,M6S 4P4,York,Toronto,Warren Park Junior Public School,43.6628427654,-79.4994375142,POINT (-79.4994375142 43.6628427654),Lambton Baby Point
30103,1127,10663463,WARREN PARK OUTDOOR EDUCATION CENTRE,Toronto District School Board,135 VARSITY RD,English Public,10663463,135,Varsity Rd,135 Varsity Rd,M6S 4P4,York,Toronto,Warren Park Junior Public School,43.6628427654,-79.4994375142,POINT (-79.4994375142 43.6628427654),Lambton Baby Point
30104,1128,4833176,WEBTREE INTERNATIONAL SCHOOL OF EXCELLENCE,,220 DUNCAN MILL RD,Private,4833176,220,Duncan Mill Rd,220 Duncan Mill Rd,M3B 3J5,North York,Toronto,,43.7622578372,-79.3528039776,POINT (-79.3528039776 43.7622578372),St.Andrew-Windfields
30105,1129,9531172,WEDGEWOOD JUNIOR SCHOOL,Toronto District School Board,5 SWAN AVE,English Public,9531172,5,Swan Ave,5 Swan Ave,M9B 1V1,Etobicoke,Toronto,Wedgewood Junior Public School,43.645316951999995,-79.5462529113,POINT (-79.5462529113 43.64531695199999),Islington-City Centre West
30106,1130,1042829,WELLESWORTH JUNIOR SCHOOL,Toronto District School Board,225 WELLESWORTH DR,English Public,1042829,225,Wellesworth Dr,225 Wellesworth Dr,M9C 4S5,Etobicoke,Toronto,Wellesworth Junior Public School,43.6566373466,-79.5767187454,POINT (-79.5767187454 43.6566373466),Eringate-Centennial-West Deane
30107,1131,772989,WEST END ALTERNATIVE SCHOOL,Toronto District School Board,777 BLOOR ST W,English Public,772989,777,Bloor St W,777 Bloor St W,M6G 1L6,former Toronto,Toronto,Bickford Centre,43.6624299849,-79.4198340161,POINT (-79.4198340161 43.6624299849),Palmerston-Little Italy
30108,1132,994747,WEST GLEN JUNIOR SCHOOL,Toronto District School Board,47 COWLEY AVE,English Public,994747,47,Cowley Ave,47 Cowley Ave,M9B 2E4,Etobicoke,Toronto,West Glen Public School,43.650471342399996,-79.5608016241,POINT (-79.56080162409999 43.6504713424),Islington-City Centre West
30111,1135,10747541,WEST HUMBER COLLEGIATE INSTITUTE,Toronto District School Board,1675 MARTIN GROVE RD,English Public,10747541,1675,Martin Grove Rd,1675 Martin Grove Rd,M9V 3S3,Etobicoke,Toronto,West Humber Collegiate Institute,43.7309224004,-79.5867053926,POINT (-79.5867053926 43.7309224004),Mount Olive-Silverstone-Jamestown
30112,1136,10155258,WEST HUMBER JUNIOR MIDDLE SCHOOL,Toronto District School Board,15 DELSING DR,English Public,10155258,15,Delsing Dr,15 Delsing Dr,M9W 4S7,Etobicoke,Toronto,West Humber Junior Public School,43.7237549779,-79.5807026757,POINT (-79.5807026757 43.7237549779),West Humber-Clairville
30113,1137,859183,WEST PREPARATORY JUNIOR PUBLIC SCHOOL,Toronto District School Board,70 RIDGE HILL DR,English Public,859183,70,Ridge Hill Dr,70 Ridge Hill Dr,M6C 2J6,former Toronto,Toronto,West Preparatory School,43.7026161891,-79.4329440583,POINT (-79.4329440583 43.7026161891),Forest Hill North
30115,1139,7986677,WESTERN TECHNICAL COMMERCIAL SCHOOL,Toronto District School Board,125 EVELYN CRES,English Public,7986677,125,Evelyn Cres,125 Evelyn Cres,M6P 3E3,former Toronto,Toronto,The Student School,43.6570914921,-79.4745815147,POINT (-79.47458151470001 43.6570914921),High Park North
30116,1140,819847,WESTMINSTER CLASSICAL CHRISTIAN ACADEMY ELEMENTARY SCHOOL,,9 HEWITT AVE,Private,819847,9,Hewitt Ave,9 Hewitt Ave,M6R 1Y4,former Toronto,Toronto,High Park Baptist Church,43.6522281973,-79.4518463936,POINT (-79.45184639359999 43.6522281973),High Park-Swansea
30117,1141,9847243,WESTMOUNT JUNIOR SCHOOL,Toronto District School Board,95 CHAPMAN RD,English Public,9847243,95,Chapman Rd,95 Chapman Rd,M9P 1E9,Etobicoke,Toronto,Westmount Public School,43.689096128900005,-79.519659305,POINT (-79.519659305 43.6890961289),Humber Heights-Westmount
30118,1142,3202159,WESTON COLLEGIATE INSTITUTE,Toronto District School Board,100 PINE ST,English Public,3202159,100,Pine St,100 Pine St,M9N 2Y9,York,Toronto,Weston Collegiate Institute,43.703816311000004,-79.50942175189999,POINT (-79.50942175189999 43.703816311),Weston
30119,1143,64616,WESTON MEMORIAL JUNIOR PUBLIC SCHOOL,Toronto District School Board,200 JOHN ST,English Public,64616,200,John St,200 John St,M9N 1K2,York,Toronto,Weston Memorial Junior Public School,43.705978145799996,-79.5093299362,POINT (-79.5093299362 43.7059781458),Weston
30120,1144,770025,WESTSIDE MONTESSORI ELEMENTARY SCHOOL,,95 BELLEVUE AVE,Private,770025,95,Bellevue Ave,95 Bellevue Ave,M5T 2N8,former Toronto,Toronto,,43.6564497385,-79.4038394279,POINT (-79.4038394279 43.6564497385),Kensington-Chinatown
30121,1145,10536933,WESTVIEW CENTENNIAL SECONDARY SCHOOL,Toronto District School Board,755 OAKDALE RD,English Public,10536933,755,Oakdale Rd,755 Oakdale Rd,M3N 1W7,North York,Toronto,Westview Centennial Secondary School - Building Grounds,43.7523976348,-79.525090531,POINT (-79.525090531 43.7523976348),Glenfield-Jane Heights
30122,1146,1024346,WESTWAY JUNIOR SCHOOL,Toronto District School Board,25 POYNTER DR,English Public,1024346,25,Poynter Dr,25 Poynter Dr,M9R 1K8,Etobicoke,Toronto,Westway Junior Public School,43.6908221223,-79.54899330810001,POINT (-79.54899330810001 43.6908221223),Kingsview Village-The Westway
30123,1147,3232918,WESTWOOD MIDDLE SCHOOL,Toronto District School Board,994 CARLAW AVE,English Public,3232918,994,Carlaw Ave,994 Carlaw Ave,M4K 3M6,East York,Toronto,Westwood Park,43.6864953869,-79.35097956189999,POINT (-79.35097956189999 43.6864953869),Broadview North
30124,1148,373269,WEXFORD COLLEGIATE SCHOOL FOR THE ARTS,Toronto District School Board,1176 PHARMACY AVE,English Public,373269,1176,Pharmacy Ave,1176 Pharmacy Ave,M1R 2H7,Scarborough,Toronto,Wexford Collegiate Institute,43.7461595743,-79.30679537510001,POINT (-79.30679537510001 43.7461595743),Wexford/Maryvale
30125,1149,6375087,WEXFORD PUBLIC SCHOOL,Toronto District School Board,1050 PHARMACY AVE,English Public,6375087,1050,Pharmacy Ave,1050 Pharmacy Ave,M1R 2H1,Scarborough,Toronto,Wexford Public School,43.7401530486,-79.30411488850001,POINT (-79.30411488850001 43.7401530486),Wexford/Maryvale
30126,1150,3337385,WHITE HAVEN JUNIOR PUBLIC SCHOOL,Toronto District School Board,105 INVERGORDON AVE,English Public,3337385,105,Invergordon Ave,105 Invergordon Ave,M1S 2Z1,Scarborough,Toronto,Whitehaven Junior Public School,43.787272100100004,-79.2472058212,POINT (-79.2472058212 43.7872721001),Agincourt South-Malvern West
30127,1151,14074522,"WHITEFIELD CHRISTIAN, BLDG 1",,5808 FINCH AVE E,Private,14074522,5808,Finch Ave E,5808 Finch Ave E,M1B 4Y6,Scarborough,Toronto,,43.8163254158,-79.229612463,POINT (-79.229612463 43.8163254158),Rouge
30128,1152,14651579,"WHITEFIELD CHRISTIAN, BLDG 2",,5810 FINCH AVE E,Private,14651579,5810,Finch Ave E,5810 Finch Ave E,M1B 4Y6,Scarborough,Toronto,Whitefield Christian Academy,43.8164562372,-79.22885996800001,POINT (-79.22885996800001 43.8164562372),Rouge
30129,1153,861261,WHITNEY JUNIOR PUBLIC SCHOOL,Toronto District School Board,119 ROSEDALE HEIGHTS DR,English Public,861261,119,Rosedale Heights Dr,119 Rosedale Heights Dr,M4T 1C7,former Toronto,Toronto,Whitney Junior Public School,43.6871603367,-79.3783972734,POINT (-79.3783972734 43.6871603367),Rosedale-Moore Park
30130,1154,7807349,WILKINSON JUNIOR PUBLIC SCHOOL - BLDG 1,Toronto District School Board,53 DONLANDS AVE,English Public,7807349,53,Donlands Ave,53 Donlands Ave,M4J 3N7,former Toronto,Toronto,Wilkinson Public School,43.682041629,-79.337483239,POINT (-79.33748323899999 43.682041629),Danforth
30131,1155,13497899,WILLIAM ACADEMY SCARBOROUGH,,3761 VICTORIA PARK AVE,Private,13497899,3761,Victoria Park Ave,3761 Victoria Park Ave,M1W 3S3,Scarborough,Toronto,,43.8080424111,-79.3365737853,POINT (-79.3365737853 43.8080424111),Steeles
30132,1156,35916,WILLIAM BURGESS ELEMENTARY SCHOOL,Toronto District School Board,100 TORRENS AVE,English Public,35916,100,Torrens Ave,100 Torrens Ave,M4J 2P5,East York,Toronto,William Burgess Public School,43.691927728500005,-79.3481577206,POINT (-79.3481577206 43.6919277285),Old East York
30135,1159,766354,WILLIAM J MCCORDIC SCHOOL,Toronto District School Board,45 BALFOUR AVE,English Public,766354,45,Balfour Ave,45 Balfour Ave,M4C 1T4,former Toronto,Toronto,William J. McCordic School,43.6906318395,-79.298983338,POINT (-79.298983338 43.6906318395),East End-Danforth
30136,1160,569008,WILLIAM LYON MACKENZIE COLLEGIATE INSTITUTE,Toronto District School Board,20 TILLPLAIN RD,English Public,569008,20,Tillplain Rd,20 Tillplain Rd,M3H 5R2,North York,Toronto,William Lyon Mackenzie C.I.,43.7534709581,-79.4618941625,POINT (-79.4618941625 43.7534709581),Bathurst Manor
30137,1161,883096,WILLIAMSON ROAD JUNIOR PUBLIC SCHOOL,Toronto District School Board,24 WILLIAMSON RD,English Public,883096,24,Williamson Rd,24 Williamson Rd,M4E 1K5,former Toronto,Toronto,Williamson Road Junior Public School,43.6745110572,-79.2974698039,POINT (-79.2974698039 43.6745110572),The Beaches
30138,1162,398591,WILLOW PARK JUNIOR PUBLIC SCHOOL,Toronto District School Board,45 WINDOVER DR,English Public,398591,45,Windover Dr,45 Windover Dr,M1G 1P1,Scarborough,Toronto,Willow Park Junior Public School,43.761198095299996,-79.2095785361,POINT (-79.2095785361 43.7611980953),Woburn
30139,1163,526830,WILLOWDALE CHRISTIAN SCHOOL,,60 HILDA AVE,Private,526830,60,Hilda Ave,60 Hilda Ave,M2M 1V5,North York,Toronto,,43.78633972430001,-79.42488540640001,POINT (-79.42488540640001 43.78633972430001),Newtonbrook West
30140,1164,14121615,WILLOWDALE MIDDLE SCHOOL,Toronto District School Board,225 SENLAC RD,English Public,14121615,225,Senlac Rd,225 Senlac Rd,M2R 1P6,North York,Toronto,Willowdale Middle School,43.76977521680001,-79.426088984,POINT (-79.426088984 43.76977521680001),Willowdale West
30141,1165,559932,WILLOWWOOD SCHOOL,,55 SCARSDALE RD,Private,559932,55,Scarsdale Rd,55 Scarsdale Rd,M3B 2R3,North York,Toronto,,43.748381228599996,-79.3534844661,POINT (-79.3534844661 43.7483812286),Banbury-Don Mills
30142,1166,575941,WILMINGTON ELEMENTARY SCHOOL,Toronto District School Board,330 WILMINGTON AVE,English Public,575941,330,Wilmington Ave,330 Wilmington Ave,M3H 5L1,North York,Toronto,Wilmington Elementary School,43.768558380600005,-79.4604980247,POINT (-79.4604980247 43.76855838060001),Bathurst Manor
30143,1167,6522886,WINCHESTER JUNIOR & SENIOR PUBLIC SCHOOL,Toronto District School Board,15 PROSPECT ST,English Public,6522886,15,Prospect St,15 Prospect St,M4X 1C7,former Toronto,Toronto,Winchester Public School,43.666330675,-79.37089627729999,POINT (-79.37089627729999 43.666330675),Cabbagetown-South St.James Town
30144,1168,486113,WINDFIELDS MIDDLE SCHOOL,Toronto District School Board,375 BANBURY RD,English Public,486113,375,Banbury Rd,375 Banbury Rd,M2L 2V2,North York,Toronto,Windfields Junior High School,43.7561115796,-79.3705792904,POINT (-79.3705792904 43.7561115796),St.Andrew-Windfields
30145,1169,6620126,WINONA DRIVE SENIOR PUBLIC SCHOOL,Toronto District School Board,101 WINONA DR,English Public,6620126,101,Winona Dr,101 Winona Dr,M6G 3S8,former Toronto,Toronto,Winona Drive Junior Public School,43.677002066499995,-79.4308587868,POINT (-79.4308587868 43.67700206649999),Wychwood
30146,1170,6436450,WINSTON CHURCHILL COLLEGIATE INSTITUTE,Toronto District School Board,2239 LAWRENCE AVE E,English Public,6436450,2239,Lawrence Ave E,2239 Lawrence Ave E,M1P 2P7,Scarborough,Toronto,Winston Churchill Collegiate Institute,43.748091484,-79.2783774187,POINT (-79.2783774187 43.748091484),Dorset Park
30147,1171,9847315,WISDOM ACADEMY,,480 LAWRENCE AVE W,Private,9847315,480,Lawrence Ave W,480 Lawrence Ave W,M5M 1C4,North York,Toronto,,43.7197314259,-79.4288168741,POINT (-79.42881687409999 43.7197314259),Bedford Park-Nortown
30148,1172,765985,WITHROW AVENUE JUNIOR PUBLIC SCHOOL,Toronto District School Board,25 BAIN AVE,English Public,765985,25,Bain Ave,25 Bain Ave,M4K 1E5,former Toronto,Toronto,Withrow Public School,43.6704604609,-79.3521296601,POINT (-79.3521296601 43.6704604609),North Riverdale
30149,1173,12789553,WOBURN COLLEGIATE INSTITUTE,Toronto District School Board,2222 ELLESMERE RD,English Public,12789553,2222,Ellesmere Rd,2222 Ellesmere Rd,M1G 3M3,Scarborough,Toronto,Woburn Collegiate Institute,43.778165112299995,-79.2284585859,POINT (-79.2284585859 43.77816511229999),Woburn
30150,1174,328365,WOBURN JUNIOR PUBLIC SCHOOL,Toronto District School Board,40 DORMINGTON DR,English Public,328365,40,Dormington Dr,40 Dormington Dr,M1G 3N2,Scarborough,Toronto,Woburn Junior Public School,43.7795027955,-79.2270016649,POINT (-79.2270016649 43.7795027955),Woburn
30151,1175,9950376,WOODBINE JUNIOR HIGH SCHOOL,Toronto District School Board,2900 DON MILLS RD E,English Public,9950376,2900,Don Mills Rd E,2900 Don Mills Rd E,M2J 3B6,North York,Toronto,Woodbine Junior High School,43.782428815500005,-79.349385411,POINT (-79.349385411 43.7824288155),Don Valley Village
30152,1176,9171886,WYCHWOOD ELEMENTARY SCHOOL,,611 ST CLAIR AVE W,Private,9171886,611,St Clair Ave W,611 St Clair Ave W,M6C 1A3,former Toronto,Toronto,St. Michael and All Angels Church,43.6818580464,-79.4228477497,POINT (-79.4228477497 43.6818580464),Wychwood
30153,1177,30015214,YESHIVA BNEI TZION OF BOBOV,,44 CHAMPLAIN BLVD,Private,30015214,44,Champlain Blvd,44 Champlain Blvd,M3H 2Z1,North York,Toronto,,43.73282290939999,-79.4440053399,POINT (-79.4440053399 43.73282290939999),Clanton Park
30154,1178,497886,YESHIVA DARCHEI TORAH,,18 CHAMPLAIN BLVD,Private,497886,18,Champlain Blvd,18 Champlain Blvd,M3H 2Z1,North York,Toronto,,43.733945426999995,-79.44484083340001,POINT (-79.44484083340001 43.73394542699999),Clanton Park
30155,1179,9234561,YESHIVA GEDOLAH OF TORONTO,,567 LAWRENCE AVE W,Private,9234561,567,Lawrence Ave W,567 Lawrence Ave W,M6A 1A5,North York,Toronto,Yeshiva Gedolah,43.71766933439999,-79.4356269359,POINT (-79.4356269359 43.71766933439999),Englemount-Lawrence
30156,1180,9694816,YESHIVA NACHALAS ZVI,,475 LAWRENCE AVE W,Private,9694816,475,Lawrence Ave W,475 Lawrence Ave W,M5M 1C6,North York,Toronto,Yeshivah Torath Chaim,43.7194150374,-79.4278779393,POINT (-79.4278779393 43.7194150374),Bedford Park-Nortown
30157,1181,8016890,YESHIVA OR CHAIM BNEI AKIVA BOYS SCHOOL,,159 ALMORE AVE,Private,8016890,159,Almore Ave,159 Almore Ave,M3H 2H9,North York,Toronto,,43.7454893436,-79.4483782516,POINT (-79.4483782516 43.7454893436),Clanton Park
30158,1182,520518,YESHIVA YESODEI HATORAH,,77 GLEN RUSH BLVD,Private,520518,77,Glen Rush Blvd,77 Glen Rush Blvd,M5N 2T8,North York,Toronto,Yeshiva Yesodei Hatorah School,43.717992288999994,-79.4258639356,POINT (-79.42586393560001 43.71799228899999),Bedford Park-Nortown
30159,1183,565842,YESHIVAS NEFESH  DOVID,,77 STORMONT AVE,Private,565842,77,Stormont Ave,77 Stormont Ave,M5N 2C3,North York,Toronto,,43.7186338799,-79.42767572689999,POINT (-79.42767572689999 43.7186338799),Bedford Park-Nortown
30160,1184,9344875,YORK HUMBER HIGH SCHOOL,Toronto District School Board,100 EMMETT AVE,English Public,9344875,100,Emmett Ave,100 Emmett Ave,M6M 2E6,York,Toronto,York Humber High School,43.6885691952,-79.50617745939999,POINT (-79.50617745939999 43.6885691952),Mount Dennis
30161,1185,1039703,YORK MEMORIAL COLLEGIATE INSTITUTE,Toronto District School Board,15 TREHORNE DR,English Public,1039703,15,Trehorne Dr,15 Trehorne Dr,M9P 1N8,Etobicoke,Toronto,Scarlett Heights Entrepreneurial A,43.6896367606,-79.53130724520001,POINT (-79.53130724520001 43.6896367606),Willowridge-Martingrove-Richview
30162,1186,579005,YORK MILLS COLLEGIATE INSTITUTE,Toronto District School Board,490 YORK MILLS RD,English Public,579005,490,York Mills Rd,490 York Mills Rd,M3B 1W6,North York,Toronto,York Mills Collegiate Institute,43.7515290542,-79.3735238956,POINT (-79.3735238956 43.7515290542),St.Andrew-Windfields
